filename,fold,target,inst,pitch
p_normednote_0.583_inst_0.857_iclass_2_.wav.wav,0,2,0.857,0.583
p_normednote_0.000_inst_0.948_iclass_2_.wav.wav,0,2,0.948,0.000
p_normednote_0.000_inst_0.928_iclass_2_.wav.wav,0,2,0.928,0.000
p_normednote_0.000_inst_0.679_iclass_2_.wav.wav,0,2,0.679,0.000
p_normednote_0.583_inst_0.702_iclass_2_.wav.wav,0,2,0.702,0.583
p_normednote_0.000_inst_0.781_iclass_2_.wav.wav,0,2,0.781,0.000
p_normednote_0.583_inst_0.833_iclass_2_.wav.wav,0,2,0.833,0.583
p_normednote_0.583_inst_0.865_iclass_2_.wav.wav,0,2,0.865,0.583
p_normednote_0.000_inst_0.920_iclass_2_.wav.wav,0,2,0.920,0.000
p_normednote_0.000_inst_0.771_iclass_2_.wav.wav,0,2,0.771,0.000
p_normednote_0.000_inst_0.766_iclass_2_.wav.wav,0,2,0.766,0.000
p_normednote_0.000_inst_0.763_iclass_2_.wav.wav,0,2,0.763,0.000
p_normednote_0.000_inst_0.805_iclass_2_.wav.wav,0,2,0.805,0.000
p_normednote_0.583_inst_0.783_iclass_2_.wav.wav,0,2,0.783,0.583
p_normednote_0.000_inst_0.750_iclass_2_.wav.wav,0,2,0.750,0.000
p_normednote_0.000_inst_0.684_iclass_2_.wav.wav,0,2,0.684,0.000
p_normednote_0.583_inst_0.687_iclass_2_.wav.wav,0,2,0.687,0.583
p_normednote_0.583_inst_0.791_iclass_2_.wav.wav,0,2,0.791,0.583
p_normednote_0.583_inst_0.888_iclass_2_.wav.wav,0,2,0.888,0.583
p_normednote_0.583_inst_0.873_iclass_2_.wav.wav,0,2,0.873,0.583
p_normednote_0.000_inst_0.872_iclass_2_.wav.wav,0,2,0.872,0.000
p_normednote_0.000_inst_0.853_iclass_2_.wav.wav,0,2,0.853,0.000
p_normednote_0.000_inst_0.840_iclass_2_.wav.wav,0,2,0.840,0.000
p_normednote_0.000_inst_0.721_iclass_2_.wav.wav,0,2,0.721,0.000
p_normednote_0.583_inst_0.773_iclass_2_.wav.wav,0,2,0.773,0.583
p_normednote_0.583_inst_0.761_iclass_2_.wav.wav,0,2,0.761,0.583
p_normednote_0.583_inst_0.935_iclass_2_.wav.wav,0,2,0.935,0.583
p_normednote_0.000_inst_0.895_iclass_2_.wav.wav,0,2,0.895,0.000
p_normednote_0.000_inst_0.132_iclass_0_.wav.wav,1,0,0.132,0.000
p_normednote_0.000_inst_0.226_iclass_0_.wav.wav,1,0,0.226,0.000
p_normednote_0.583_inst_0.126_iclass_0_.wav.wav,1,0,0.126,0.583
p_normednote_0.583_inst_0.304_iclass_0_.wav.wav,1,0,0.304,0.583
p_normednote_0.583_inst_0.041_iclass_0_.wav.wav,1,0,0.041,0.583
p_normednote_0.000_inst_0.103_iclass_0_.wav.wav,1,0,0.103,0.000
p_normednote_0.583_inst_0.318_iclass_0_.wav.wav,1,0,0.318,0.583
p_normednote_0.000_inst_0.310_iclass_0_.wav.wav,1,0,0.310,0.000
p_normednote_0.583_inst_0.222_iclass_0_.wav.wav,1,0,0.222,0.583
p_normednote_0.583_inst_0.102_iclass_0_.wav.wav,1,0,0.102,0.583
p_normednote_0.000_inst_0.129_iclass_0_.wav.wav,1,0,0.129,0.000
p_normednote_0.000_inst_0.087_iclass_0_.wav.wav,1,0,0.087,0.000
p_normednote_0.000_inst_0.241_iclass_0_.wav.wav,1,0,0.241,0.000
p_normednote_0.000_inst_0.287_iclass_0_.wav.wav,1,0,0.287,0.000
p_normednote_0.583_inst_0.097_iclass_0_.wav.wav,1,0,0.097,0.583
p_normednote_0.000_inst_0.276_iclass_0_.wav.wav,1,0,0.276,0.000
p_normednote_0.000_inst_0.258_iclass_0_.wav.wav,1,0,0.258,0.000
p_normednote_0.583_inst_0.003_iclass_0_.wav.wav,1,0,0.003,0.583
p_normednote_0.000_inst_0.215_iclass_0_.wav.wav,1,0,0.215,0.000
p_normednote_0.000_inst_0.297_iclass_0_.wav.wav,1,0,0.297,0.000
p_normednote_0.583_inst_0.189_iclass_0_.wav.wav,1,0,0.189,0.583
p_normednote_0.000_inst_0.306_iclass_0_.wav.wav,1,0,0.306,0.000
p_normednote_0.000_inst_0.098_iclass_0_.wav.wav,1,0,0.098,0.000
p_normednote_0.000_inst_0.305_iclass_0_.wav.wav,1,0,0.305,0.000
p_normednote_0.000_inst_0.047_iclass_0_.wav.wav,1,0,0.047,0.000
p_normednote_0.000_inst_0.101_iclass_0_.wav.wav,1,0,0.101,0.000
p_normednote_0.583_inst_0.013_iclass_0_.wav.wav,1,0,0.013,0.583
p_normednote_0.583_inst_0.072_iclass_0_.wav.wav,1,0,0.072,0.583
p_normednote_0.583_inst_0.258_iclass_0_.wav.wav,1,0,0.258,0.583
p_normednote_0.583_inst_0.063_iclass_0_.wav.wav,1,0,0.063,0.583
p_normednote_0.583_inst_0.128_iclass_0_.wav.wav,1,0,0.128,0.583
p_normednote_0.000_inst_0.113_iclass_0_.wav.wav,1,0,0.113,0.000
p_normednote_0.583_inst_0.303_iclass_0_.wav.wav,1,0,0.303,0.583
p_normednote_0.000_inst_0.187_iclass_0_.wav.wav,1,0,0.187,0.000
p_normednote_0.000_inst_0.027_iclass_0_.wav.wav,1,0,0.027,0.000
p_normednote_0.000_inst_0.181_iclass_0_.wav.wav,1,0,0.181,0.000
p_normednote_0.000_inst_0.096_iclass_0_.wav.wav,1,0,0.096,0.000
p_normednote_0.583_inst_0.006_iclass_0_.wav.wav,1,0,0.006,0.583
p_normednote_0.583_inst_0.146_iclass_0_.wav.wav,1,0,0.146,0.583
p_normednote_0.583_inst_0.294_iclass_0_.wav.wav,1,0,0.294,0.583
p_normednote_0.000_inst_0.042_iclass_0_.wav.wav,1,0,0.042,0.000
p_normednote_0.583_inst_0.215_iclass_0_.wav.wav,1,0,0.215,0.583
p_normednote_0.583_inst_0.012_iclass_0_.wav.wav,1,0,0.012,0.583
p_normednote_0.583_inst_0.077_iclass_0_.wav.wav,1,0,0.077,0.583
p_normednote_0.583_inst_0.093_iclass_0_.wav.wav,1,0,0.093,0.583
p_normednote_0.583_inst_0.115_iclass_0_.wav.wav,1,0,0.115,0.583
p_normednote_0.000_inst_0.138_iclass_0_.wav.wav,1,0,0.138,0.000
p_normednote_0.583_inst_0.261_iclass_0_.wav.wav,1,0,0.261,0.583
p_normednote_0.583_inst_0.129_iclass_0_.wav.wav,1,0,0.129,0.583
p_normednote_0.000_inst_0.196_iclass_0_.wav.wav,1,0,0.196,0.000
p_normednote_0.000_inst_0.236_iclass_0_.wav.wav,1,0,0.236,0.000
p_normednote_0.583_inst_0.033_iclass_0_.wav.wav,1,0,0.033,0.583
p_normednote_0.583_inst_0.156_iclass_0_.wav.wav,1,0,0.156,0.583
p_normednote_0.583_inst_0.148_iclass_0_.wav.wav,1,0,0.148,0.583
p_normednote_0.000_inst_0.255_iclass_0_.wav.wav,1,0,0.255,0.000
p_normednote_0.000_inst_0.039_iclass_0_.wav.wav,1,0,0.039,0.000
p_normednote_0.000_inst_0.082_iclass_0_.wav.wav,1,0,0.082,0.000
p_normednote_0.000_inst_0.216_iclass_0_.wav.wav,1,0,0.216,0.000
p_normednote_0.000_inst_0.112_iclass_0_.wav.wav,1,0,0.112,0.000
p_normednote_0.583_inst_0.311_iclass_0_.wav.wav,1,0,0.311,0.583
p_normednote_0.583_inst_0.034_iclass_0_.wav.wav,1,0,0.034,0.583
p_normednote_0.583_inst_0.264_iclass_0_.wav.wav,1,0,0.264,0.583
p_normednote_0.000_inst_0.286_iclass_0_.wav.wav,1,0,0.286,0.000
p_normednote_0.000_inst_0.319_iclass_0_.wav.wav,1,0,0.319,0.000
p_normednote_0.583_inst_0.289_iclass_0_.wav.wav,1,0,0.289,0.583
p_normednote_0.583_inst_0.328_iclass_0_.wav.wav,1,0,0.328,0.583
p_normednote_0.583_inst_0.192_iclass_0_.wav.wav,1,0,0.192,0.583
p_normednote_0.000_inst_0.046_iclass_0_.wav.wav,1,0,0.046,0.000
p_normednote_0.583_inst_0.150_iclass_0_.wav.wav,1,0,0.150,0.583
p_normednote_0.583_inst_0.188_iclass_0_.wav.wav,1,0,0.188,0.583
p_normednote_0.583_inst_0.121_iclass_0_.wav.wav,1,0,0.121,0.583
p_normednote_0.583_inst_0.042_iclass_0_.wav.wav,1,0,0.042,0.583
p_normednote_0.000_inst_0.298_iclass_0_.wav.wav,1,0,0.298,0.000
p_normednote_0.583_inst_0.301_iclass_0_.wav.wav,1,0,0.301,0.583
p_normednote_0.000_inst_0.167_iclass_0_.wav.wav,1,0,0.167,0.000
p_normednote_0.000_inst_0.078_iclass_0_.wav.wav,1,0,0.078,0.000
p_normednote_0.000_inst_0.278_iclass_0_.wav.wav,1,0,0.278,0.000
p_normednote_0.583_inst_0.298_iclass_0_.wav.wav,1,0,0.298,0.583
p_normednote_0.000_inst_0.260_iclass_0_.wav.wav,1,0,0.260,0.000
p_normednote_0.000_inst_0.130_iclass_0_.wav.wav,1,0,0.130,0.000
p_normednote_0.583_inst_0.305_iclass_0_.wav.wav,1,0,0.305,0.583
p_normednote_0.583_inst_0.030_iclass_0_.wav.wav,1,0,0.030,0.583
p_normednote_0.000_inst_0.171_iclass_0_.wav.wav,1,0,0.171,0.000
p_normednote_0.583_inst_0.306_iclass_0_.wav.wav,1,0,0.306,0.583
p_normednote_0.583_inst_0.331_iclass_0_.wav.wav,1,0,0.331,0.583
p_normednote_0.000_inst_0.182_iclass_0_.wav.wav,1,0,0.182,0.000
p_normednote_0.583_inst_0.236_iclass_0_.wav.wav,1,0,0.236,0.583
p_normednote_0.583_inst_0.120_iclass_0_.wav.wav,1,0,0.120,0.583
p_normednote_0.000_inst_0.057_iclass_0_.wav.wav,1,0,0.057,0.000
p_normednote_0.583_inst_0.220_iclass_0_.wav.wav,1,0,0.220,0.583
p_normednote_0.583_inst_0.085_iclass_0_.wav.wav,1,0,0.085,0.583
p_normednote_0.000_inst_0.031_iclass_0_.wav.wav,1,0,0.031,0.000
p_normednote_0.000_inst_0.206_iclass_0_.wav.wav,1,0,0.206,0.000
p_normednote_0.000_inst_0.204_iclass_0_.wav.wav,1,0,0.204,0.000
p_normednote_0.000_inst_0.041_iclass_0_.wav.wav,1,0,0.041,0.000
p_normednote_0.000_inst_0.032_iclass_0_.wav.wav,1,0,0.032,0.000
p_normednote_0.583_inst_0.087_iclass_0_.wav.wav,1,0,0.087,0.583
p_normednote_0.000_inst_0.085_iclass_0_.wav.wav,1,0,0.085,0.000
p_normednote_0.000_inst_0.178_iclass_0_.wav.wav,1,0,0.178,0.000
p_normednote_0.000_inst_0.099_iclass_0_.wav.wav,1,0,0.099,0.000
p_normednote_0.000_inst_0.011_iclass_0_.wav.wav,1,0,0.011,0.000
p_normednote_0.000_inst_0.186_iclass_0_.wav.wav,1,0,0.186,0.000
p_normednote_0.000_inst_0.023_iclass_0_.wav.wav,1,0,0.023,0.000
p_normednote_0.000_inst_0.246_iclass_0_.wav.wav,1,0,0.246,0.000
p_normednote_0.000_inst_0.311_iclass_0_.wav.wav,1,0,0.311,0.000
p_normednote_0.000_inst_0.333_iclass_0_.wav.wav,1,0,0.333,0.000
p_normednote_0.000_inst_0.222_iclass_0_.wav.wav,1,0,0.222,0.000
p_normednote_0.000_inst_0.151_iclass_0_.wav.wav,1,0,0.151,0.000
p_normednote_0.000_inst_0.194_iclass_0_.wav.wav,1,0,0.194,0.000
p_normednote_0.583_inst_0.164_iclass_0_.wav.wav,1,0,0.164,0.583
p_normednote_0.583_inst_0.017_iclass_0_.wav.wav,1,0,0.017,0.583
p_normednote_0.000_inst_0.030_iclass_0_.wav.wav,1,0,0.030,0.000
p_normednote_0.583_inst_0.122_iclass_0_.wav.wav,1,0,0.122,0.583
p_normednote_0.583_inst_0.089_iclass_0_.wav.wav,1,0,0.089,0.583
p_normednote_0.583_inst_0.098_iclass_0_.wav.wav,1,0,0.098,0.583
p_normednote_0.000_inst_0.092_iclass_0_.wav.wav,1,0,0.092,0.000
p_normednote_0.000_inst_0.125_iclass_0_.wav.wav,1,0,0.125,0.000
p_normednote_0.583_inst_0.132_iclass_0_.wav.wav,1,0,0.132,0.583
p_normednote_0.000_inst_0.110_iclass_0_.wav.wav,1,0,0.110,0.000
p_normednote_0.000_inst_0.239_iclass_0_.wav.wav,1,0,0.239,0.000
p_normednote_0.583_inst_0.436_iclass_1_.wav.wav,1,1,0.436,0.583
p_normednote_0.583_inst_0.485_iclass_1_.wav.wav,1,1,0.485,0.583
p_normednote_0.000_inst_0.438_iclass_1_.wav.wav,1,1,0.438,0.000
p_normednote_0.583_inst_0.488_iclass_1_.wav.wav,1,1,0.488,0.583
p_normednote_0.583_inst_0.577_iclass_1_.wav.wav,1,1,0.577,0.583
p_normednote_0.583_inst_0.643_iclass_1_.wav.wav,1,1,0.643,0.583
p_normednote_0.583_inst_0.385_iclass_1_.wav.wav,1,1,0.385,0.583
p_normednote_0.583_inst_0.605_iclass_1_.wav.wav,1,1,0.605,0.583
p_normednote_0.000_inst_0.336_iclass_1_.wav.wav,1,1,0.336,0.000
p_normednote_0.000_inst_0.499_iclass_1_.wav.wav,1,1,0.499,0.000
p_normednote_0.583_inst_0.390_iclass_1_.wav.wav,1,1,0.390,0.583
p_normednote_0.583_inst_0.567_iclass_1_.wav.wav,1,1,0.567,0.583
p_normednote_0.000_inst_0.665_iclass_1_.wav.wav,1,1,0.665,0.000
p_normednote_0.583_inst_0.346_iclass_1_.wav.wav,1,1,0.346,0.583
p_normednote_0.583_inst_0.508_iclass_1_.wav.wav,1,1,0.508,0.583
p_normednote_0.000_inst_0.387_iclass_1_.wav.wav,1,1,0.387,0.000
p_normednote_0.583_inst_0.539_iclass_1_.wav.wav,1,1,0.539,0.583
p_normednote_0.583_inst_0.542_iclass_1_.wav.wav,1,1,0.542,0.583
p_normednote_0.583_inst_0.565_iclass_1_.wav.wav,1,1,0.565,0.583
p_normednote_0.583_inst_0.611_iclass_1_.wav.wav,1,1,0.611,0.583
p_normednote_0.000_inst_0.392_iclass_1_.wav.wav,1,1,0.392,0.000
p_normednote_0.583_inst_0.600_iclass_1_.wav.wav,1,1,0.600,0.583
p_normednote_0.583_inst_0.348_iclass_1_.wav.wav,1,1,0.348,0.583
p_normednote_0.000_inst_0.545_iclass_1_.wav.wav,1,1,0.545,0.000
p_normednote_0.583_inst_0.582_iclass_1_.wav.wav,1,1,0.582,0.583
p_normednote_0.000_inst_0.531_iclass_1_.wav.wav,1,1,0.531,0.000
p_normednote_0.583_inst_0.417_iclass_1_.wav.wav,1,1,0.417,0.583
p_normednote_0.000_inst_0.575_iclass_1_.wav.wav,1,1,0.575,0.000
p_normednote_0.000_inst_0.494_iclass_1_.wav.wav,1,1,0.494,0.000
p_normednote_0.000_inst_0.646_iclass_1_.wav.wav,1,1,0.646,0.000
p_normednote_0.000_inst_0.656_iclass_1_.wav.wav,1,1,0.656,0.000
p_normednote_0.000_inst_0.477_iclass_1_.wav.wav,1,1,0.477,0.000
p_normednote_0.583_inst_0.563_iclass_1_.wav.wav,1,1,0.563,0.583
p_normednote_0.583_inst_0.644_iclass_1_.wav.wav,1,1,0.644,0.583
p_normednote_0.583_inst_0.546_iclass_1_.wav.wav,1,1,0.546,0.583
p_normednote_0.000_inst_0.570_iclass_1_.wav.wav,1,1,0.570,0.000
p_normednote_0.583_inst_0.375_iclass_1_.wav.wav,1,1,0.375,0.583
p_normednote_0.000_inst_0.524_iclass_1_.wav.wav,1,1,0.524,0.000
p_normednote_0.583_inst_0.618_iclass_1_.wav.wav,1,1,0.618,0.583
p_normednote_0.000_inst_0.518_iclass_1_.wav.wav,1,1,0.518,0.000
p_normednote_0.000_inst_0.472_iclass_1_.wav.wav,1,1,0.472,0.000
p_normednote_0.000_inst_0.417_iclass_1_.wav.wav,1,1,0.417,0.000
p_normednote_0.000_inst_0.345_iclass_1_.wav.wav,1,1,0.345,0.000
p_normednote_0.000_inst_0.535_iclass_1_.wav.wav,1,1,0.535,0.000
p_normednote_0.583_inst_0.373_iclass_1_.wav.wav,1,1,0.373,0.583
p_normednote_0.000_inst_0.623_iclass_1_.wav.wav,1,1,0.623,0.000
p_normednote_0.583_inst_0.654_iclass_1_.wav.wav,1,1,0.654,0.583
p_normednote_0.000_inst_0.399_iclass_1_.wav.wav,1,1,0.399,0.000
p_normednote_0.583_inst_0.403_iclass_1_.wav.wav,1,1,0.403,0.583
p_normednote_0.000_inst_0.486_iclass_1_.wav.wav,1,1,0.486,0.000
p_normednote_0.583_inst_0.660_iclass_1_.wav.wav,1,1,0.660,0.583
p_normednote_0.000_inst_0.464_iclass_1_.wav.wav,1,1,0.464,0.000
p_normednote_0.000_inst_0.369_iclass_1_.wav.wav,1,1,0.369,0.000
p_normednote_0.583_inst_0.442_iclass_1_.wav.wav,1,1,0.442,0.583
p_normednote_0.583_inst_0.638_iclass_1_.wav.wav,1,1,0.638,0.583
p_normednote_0.000_inst_0.664_iclass_1_.wav.wav,1,1,0.664,0.000
p_normednote_0.000_inst_0.440_iclass_1_.wav.wav,1,1,0.440,0.000
p_normednote_0.583_inst_0.608_iclass_1_.wav.wav,1,1,0.608,0.583
p_normednote_0.000_inst_0.390_iclass_1_.wav.wav,1,1,0.390,0.000
p_normednote_0.000_inst_0.500_iclass_1_.wav.wav,1,1,0.500,0.000
p_normednote_0.583_inst_0.655_iclass_1_.wav.wav,1,1,0.655,0.583
p_normednote_0.583_inst_0.532_iclass_1_.wav.wav,1,1,0.532,0.583
p_normednote_0.583_inst_0.455_iclass_1_.wav.wav,1,1,0.455,0.583
p_normednote_0.000_inst_0.427_iclass_1_.wav.wav,1,1,0.427,0.000
p_normednote_0.000_inst_0.511_iclass_1_.wav.wav,1,1,0.511,0.000
p_normednote_0.583_inst_0.443_iclass_1_.wav.wav,1,1,0.443,0.583
p_normednote_0.583_inst_0.549_iclass_1_.wav.wav,1,1,0.549,0.583
p_normednote_0.583_inst_0.378_iclass_1_.wav.wav,1,1,0.378,0.583
p_normednote_0.583_inst_0.509_iclass_1_.wav.wav,1,1,0.509,0.583
p_normednote_0.000_inst_0.340_iclass_1_.wav.wav,1,1,0.340,0.000
p_normednote_0.000_inst_0.434_iclass_1_.wav.wav,1,1,0.434,0.000
p_normednote_0.583_inst_0.407_iclass_1_.wav.wav,1,1,0.407,0.583
p_normednote_0.583_inst_0.613_iclass_1_.wav.wav,1,1,0.613,0.583
p_normednote_0.583_inst_0.594_iclass_1_.wav.wav,1,1,0.594,0.583
p_normednote_0.583_inst_0.640_iclass_1_.wav.wav,1,1,0.640,0.583
p_normednote_0.000_inst_0.447_iclass_1_.wav.wav,1,1,0.447,0.000
p_normednote_0.583_inst_0.482_iclass_1_.wav.wav,1,1,0.482,0.583
p_normednote_0.583_inst_0.357_iclass_1_.wav.wav,1,1,0.357,0.583
p_normednote_0.583_inst_0.666_iclass_1_.wav.wav,1,1,0.666,0.583
p_normednote_0.000_inst_0.442_iclass_1_.wav.wav,1,1,0.442,0.000
p_normednote_0.583_inst_0.502_iclass_1_.wav.wav,1,1,0.502,0.583
p_normednote_0.583_inst_0.395_iclass_1_.wav.wav,1,1,0.395,0.583
p_normednote_0.000_inst_0.560_iclass_1_.wav.wav,1,1,0.560,0.000
p_normednote_0.583_inst_0.519_iclass_1_.wav.wav,1,1,0.519,0.583
p_normednote_0.000_inst_0.491_iclass_1_.wav.wav,1,1,0.491,0.000
p_normednote_0.583_inst_0.413_iclass_1_.wav.wav,1,1,0.413,0.583
p_normednote_0.000_inst_0.620_iclass_1_.wav.wav,1,1,0.620,0.000
p_normednote_0.000_inst_0.598_iclass_1_.wav.wav,1,1,0.598,0.000
p_normednote_0.000_inst_0.618_iclass_1_.wav.wav,1,1,0.618,0.000
p_normednote_0.000_inst_0.420_iclass_1_.wav.wav,1,1,0.420,0.000
p_normednote_0.000_inst_0.405_iclass_1_.wav.wav,1,1,0.405,0.000
p_normednote_0.000_inst_0.357_iclass_1_.wav.wav,1,1,0.357,0.000
p_normednote_0.583_inst_0.553_iclass_1_.wav.wav,1,1,0.553,0.583
p_normednote_0.000_inst_0.642_iclass_1_.wav.wav,1,1,0.642,0.000
p_normednote_0.000_inst_0.558_iclass_1_.wav.wav,1,1,0.558,0.000
p_normednote_0.583_inst_0.626_iclass_1_.wav.wav,1,1,0.626,0.583
p_normednote_0.583_inst_0.623_iclass_1_.wav.wav,1,1,0.623,0.583
p_normednote_0.583_inst_0.547_iclass_1_.wav.wav,1,1,0.547,0.583
p_normednote_0.000_inst_0.426_iclass_1_.wav.wav,1,1,0.426,0.000
p_normednote_0.583_inst_0.662_iclass_1_.wav.wav,1,1,0.662,0.583
p_normednote_0.000_inst_0.563_iclass_1_.wav.wav,1,1,0.563,0.000
p_normednote_0.000_inst_0.627_iclass_1_.wav.wav,1,1,0.627,0.000
p_normednote_0.000_inst_0.454_iclass_1_.wav.wav,1,1,0.454,0.000
p_normednote_0.000_inst_0.576_iclass_1_.wav.wav,1,1,0.576,0.000
p_normednote_0.000_inst_0.523_iclass_1_.wav.wav,1,1,0.523,0.000
p_normednote_0.000_inst_0.529_iclass_1_.wav.wav,1,1,0.529,0.000
p_normednote_0.583_inst_0.551_iclass_1_.wav.wav,1,1,0.551,0.583
p_normednote_0.583_inst_0.651_iclass_1_.wav.wav,1,1,0.651,0.583
p_normednote_0.000_inst_0.633_iclass_1_.wav.wav,1,1,0.633,0.000
p_normednote_0.583_inst_0.597_iclass_1_.wav.wav,1,1,0.597,0.583
p_normednote_0.000_inst_0.548_iclass_1_.wav.wav,1,1,0.548,0.000
p_normednote_0.000_inst_0.496_iclass_1_.wav.wav,1,1,0.496,0.000
p_normednote_0.583_inst_0.610_iclass_1_.wav.wav,1,1,0.610,0.583
p_normednote_0.583_inst_0.505_iclass_1_.wav.wav,1,1,0.505,0.583
p_normednote_0.000_inst_0.382_iclass_1_.wav.wav,1,1,0.382,0.000
p_normednote_0.000_inst_0.497_iclass_1_.wav.wav,1,1,0.497,0.000
p_normednote_0.000_inst_0.527_iclass_1_.wav.wav,1,1,0.527,0.000
p_normednote_0.000_inst_0.355_iclass_1_.wav.wav,1,1,0.355,0.000
p_normednote_0.000_inst_0.536_iclass_1_.wav.wav,1,1,0.536,0.000
p_normednote_0.583_inst_0.628_iclass_1_.wav.wav,1,1,0.628,0.583
p_normednote_0.583_inst_0.927_iclass_2_.wav.wav,1,2,0.927,0.583
p_normednote_0.000_inst_0.799_iclass_2_.wav.wav,1,2,0.799,0.000
p_normednote_0.000_inst_0.773_iclass_2_.wav.wav,1,2,0.773,0.000
p_normednote_0.583_inst_0.997_iclass_2_.wav.wav,1,2,0.997,0.583
p_normednote_0.583_inst_0.804_iclass_2_.wav.wav,1,2,0.804,0.583
p_normednote_0.583_inst_0.711_iclass_2_.wav.wav,1,2,0.711,0.583
p_normednote_0.583_inst_0.969_iclass_2_.wav.wav,1,2,0.969,0.583
p_normednote_0.000_inst_0.917_iclass_2_.wav.wav,1,2,0.917,0.000
p_normednote_0.000_inst_0.784_iclass_2_.wav.wav,1,2,0.784,0.000
p_normednote_0.583_inst_0.822_iclass_2_.wav.wav,1,2,0.822,0.583
p_normednote_0.583_inst_0.968_iclass_2_.wav.wav,1,2,0.968,0.583
p_normednote_0.583_inst_0.720_iclass_2_.wav.wav,1,2,0.720,0.583
p_normednote_0.000_inst_0.954_iclass_2_.wav.wav,1,2,0.954,0.000
p_normednote_0.583_inst_0.943_iclass_2_.wav.wav,1,2,0.943,0.583
p_normednote_0.583_inst_0.670_iclass_2_.wav.wav,1,2,0.670,0.583
p_normednote_0.583_inst_0.918_iclass_2_.wav.wav,1,2,0.918,0.583
p_normednote_0.000_inst_0.833_iclass_2_.wav.wav,1,2,0.833,0.000
p_normednote_0.583_inst_0.818_iclass_2_.wav.wav,1,2,0.818,0.583
p_normednote_0.000_inst_0.988_iclass_2_.wav.wav,1,2,0.988,0.000
p_normednote_0.000_inst_0.945_iclass_2_.wav.wav,1,2,0.945,0.000
p_normednote_0.583_inst_0.962_iclass_2_.wav.wav,1,2,0.962,0.583
p_normednote_0.583_inst_0.925_iclass_2_.wav.wav,1,2,0.925,0.583
p_normednote_0.000_inst_0.775_iclass_2_.wav.wav,1,2,0.775,0.000
p_normednote_0.583_inst_0.765_iclass_2_.wav.wav,1,2,0.765,0.583
p_normednote_0.583_inst_0.819_iclass_2_.wav.wav,1,2,0.819,0.583
p_normednote_0.000_inst_0.691_iclass_2_.wav.wav,1,2,0.691,0.000
p_normednote_0.000_inst_0.765_iclass_2_.wav.wav,1,2,0.765,0.000
p_normednote_0.583_inst_0.755_iclass_2_.wav.wav,1,2,0.755,0.583
p_normednote_0.000_inst_0.742_iclass_2_.wav.wav,1,2,0.742,0.000
p_normednote_0.000_inst_0.838_iclass_2_.wav.wav,1,2,0.838,0.000
p_normednote_0.583_inst_0.917_iclass_2_.wav.wav,1,2,0.917,0.583
p_normednote_0.583_inst_0.988_iclass_2_.wav.wav,1,2,0.988,0.583
p_normednote_0.000_inst_0.828_iclass_2_.wav.wav,1,2,0.828,0.000
p_normednote_0.000_inst_0.962_iclass_2_.wav.wav,1,2,0.962,0.000
p_normednote_0.583_inst_0.677_iclass_2_.wav.wav,1,2,0.677,0.583
p_normednote_0.000_inst_0.686_iclass_2_.wav.wav,1,2,0.686,0.000
p_normednote_0.583_inst_0.699_iclass_2_.wav.wav,1,2,0.699,0.583
p_normednote_0.000_inst_0.694_iclass_2_.wav.wav,1,2,0.694,0.000
p_normednote_0.583_inst_0.992_iclass_2_.wav.wav,1,2,0.992,0.583
p_normednote_0.583_inst_0.929_iclass_2_.wav.wav,1,2,0.929,0.583
p_normednote_0.000_inst_0.842_iclass_2_.wav.wav,1,2,0.842,0.000
p_normednote_0.000_inst_0.897_iclass_2_.wav.wav,1,2,0.897,0.000
p_normednote_0.583_inst_0.900_iclass_2_.wav.wav,1,2,0.900,0.583
p_normednote_0.583_inst_0.983_iclass_2_.wav.wav,1,2,0.983,0.583
p_normednote_0.583_inst_0.709_iclass_2_.wav.wav,1,2,0.709,0.583
p_normednote_0.583_inst_0.733_iclass_2_.wav.wav,1,2,0.733,0.583
p_normednote_0.583_inst_0.974_iclass_2_.wav.wav,1,2,0.974,0.583
p_normednote_0.583_inst_0.940_iclass_2_.wav.wav,1,2,0.940,0.583
p_normednote_0.000_inst_0.976_iclass_2_.wav.wav,1,2,0.976,0.000
p_normednote_0.583_inst_0.828_iclass_2_.wav.wav,1,2,0.828,0.583
p_normednote_0.583_inst_0.945_iclass_2_.wav.wav,1,2,0.945,0.583
p_normednote_0.583_inst_0.959_iclass_2_.wav.wav,1,2,0.959,0.583
p_normednote_0.000_inst_0.902_iclass_2_.wav.wav,1,2,0.902,0.000
p_normednote_0.000_inst_0.714_iclass_2_.wav.wav,1,2,0.714,0.000
p_normednote_0.583_inst_0.998_iclass_2_.wav.wav,1,2,0.998,0.583
p_normednote_0.583_inst_0.939_iclass_2_.wav.wav,1,2,0.939,0.583
p_normednote_0.000_inst_0.744_iclass_2_.wav.wav,1,2,0.744,0.000
p_normednote_0.000_inst_0.930_iclass_2_.wav.wav,1,2,0.930,0.000
p_normednote_0.583_inst_0.846_iclass_2_.wav.wav,1,2,0.846,0.583
p_normednote_0.000_inst_0.903_iclass_2_.wav.wav,1,2,0.903,0.000
p_normednote_0.583_inst_0.831_iclass_2_.wav.wav,1,2,0.831,0.583
p_normednote_0.583_inst_0.872_iclass_2_.wav.wav,1,2,0.872,0.583
p_normednote_0.583_inst_0.842_iclass_2_.wav.wav,1,2,0.842,0.583
p_normednote_0.583_inst_0.712_iclass_2_.wav.wav,1,2,0.712,0.583
